plant_id,plant,warehouse_id,warehouse,plant_region,warehouse_region,distance_km,cost_per_unit,lead_time_days,route_capacity,emission_kg_per_unit,route_risk_score,route_status
P012,Plant_Kolkata,W065,WH_Hyderabad_Zone_1,East,South,1189.2,25.83,3,2296,0.2594,4.96,Open
P012,Plant_Kolkata,W066,WH_Hyderabad_Zone_2,East,South,1207.7,21.05,3,949,0.2368,1.51,Open
P012,Plant_Kolkata,W067,WH_Hyderabad_Zone_3,East,South,1177.9,24.81,2,1255,0.2659,2.68,Open
P012,Plant_Kolkata,W068,WH_Hyderabad_Zone_4,East,South,1183.1,25.39,3,3683,0.1561,4.29,Open
P012,Plant_Kolkata,W069,WH_Cochin_Zone_1,East,South,1889.4,35.87,4,4651,0.3469,3.82,Open
P012,Plant_Kolkata,W070,WH_Cochin_Zone_2,East,South,1892.5,28.46,5,5760,0.361,3.74,Open
P012,Plant_Kolkata,W071,WH_Cochin_Zone_3,East,South,1892.3,29.83,5,2448,0.4127,3.03,Open
P012,Plant_Kolkata,W072,WH_Cochin_Zone_4,East,South,1909.5,33.62,5,3858,0.2977,4.84,Open
P012,Plant_Kolkata,W073,WH_Coimbatore_Zone_1,East,South,1756.3,33.18,4,1902,0.3924,1.7,Open
P012,Plant_Kolkata,W074,WH_Coimbatore_Zone_2,East,South,1757.7,32.26,5,2739,0.2596,2.88,Open
P012,Plant_Kolkata,W075,WH_Coimbatore_Zone_3,East,South,1776.7,31.97,4,1979,0.3565,1.13,Open
P012,Plant_Kolkata,W076,WH_Coimbatore_Zone_4,East,South,1768.5,24.19,5,5858,0.245,4.29,Open
P012,Plant_Kolkata,W077,WH_Mysuru_Zone_1,East,South,1693.8,30.08,3,1264,0.3259,2.56,Open
P012,Plant_Kolkata,W078,WH_Mysuru_Zone_2,East,South,1690.3,29.69,4,4777,0.3192,4.77,Open
P012,Plant_Kolkata,W079,WH_Mysuru_Zone_3,East,South,1698.3,34.33,5,3179,0.4005,2.96,Open
P012,Plant_Kolkata,W080,WH_Mysuru_Zone_4,East,South,1713.2,24.47,4,5550,0.2757,3.17,Open
P012,Plant_Kolkata,W081,WH_Kolkata_Zone_1,East,East,20.1,5.47,1,5578,0.0024,4.72,Open
P012,Plant_Kolkata,W082,WH_Kolkata_Zone_2,East,East,9.3,5.32,1,1084,0.0019,4.42,Open
P012,Plant_Kolkata,W083,WH_Kolkata_Zone_3,East,East,8.0,5.4,1,2201,0.0013,2.01,Open
P012,Plant_Kolkata,W084,WH_Kolkata_Zone_4,East,East,25.2,5.6,1,2764,0.0034,2.57,Open
P012,Plant_Kolkata,W085,WH_Bhubaneswar_Zone_1,East,East,367.3,12.3,1,3897,0.064,1.41,Open
P012,Plant_Kolkata,W086,WH_Bhubaneswar_Zone_2,East,East,362.2,9.16,1,2105,0.0849,1.72,Open
P012,Plant_Kolkata,W087,WH_Bhubaneswar_Zone_3,East,East,368.5,12.33,1,5073,0.0592,2.96,Open
P012,Plant_Kolkata,W088,WH_Bhubaneswar_Zone_4,East,East,376.9,10.23,2,3365,0.0818,2.05,Open
P012,Plant_Kolkata,W089,WH_Ranchi_Zone_1,East,East,329.5,8.12,1,1510,0.0682,2.47,Open
P012,Plant_Kolkata,W090,WH_Ranchi_Zone_2,East,East,310.9,8.11,1,1173,0.0676,1.44,Open
P012,Plant_Kolkata,W091,WH_Ranchi_Zone_3,East,East,319.0,10.27,1,3923,0.0511,4.45,Open
P012,Plant_Kolkata,W092,WH_Ranchi_Zone_4,East,East,333.8,11.88,1,5599,0.072,3.06,Open
P012,Plant_Kolkata,W093,WH_Guwahati_Zone_1,East,East,545.3,12.19,1,906,0.069,3.81,Open
P012,Plant_Kolkata,W094,WH_Guwahati_Zone_2,East,East,521.3,16.21,2,3237,0.1161,4.32,Open
P012,Plant_Kolkata,W095,WH_Guwahati_Zone_3,East,East,523.2,14.01,2,3806,0.1204,1.56,Open
P012,Plant_Kolkata,W096,WH_Guwahati_Zone_4,East,East,524.6,12.48,2,5545,0.1108,2.94,Open
P012,Plant_Kolkata,W097,WH_Patna_Zone_1,East,East,494.4,13.28,1,3690,0.1008,1.09,Open
P012,Plant_Kolkata,W098,WH_Patna_Zone_2,East,East,477.7,14.87,2,2727,0.1044,2.74,Open
P012,Plant_Kolkata,W099,WH_Patna_Zone_3,East,East,466.7,12.47,1,2587,0.072,2.01,Open
P012,Plant_Kolkata,W100,WH_Patna_Zone_4,East,East,483.5,13.36,2,5180,0.1132,5.0,Open
P012,Plant_Kolkata,W101,WH_Indore_Zone_1,East,Central,1298.4,23.56,3,2765,0.2776,2.42,Open
P012,Plant_Kolkata,W102,WH_Indore_Zone_2,East,Central,1272.2,25.11,3,5626,0.1882,4.62,Open
P012,Plant_Kolkata,W103,WH_Indore_Zone_3,East,Central,1282.1,18.11,3,1400,0.1662,4.55,Open
P012,Plant_Kolkata,W104,WH_Indore_Zone_4,East,Central,1263.6,19.7,4,3019,0.2622,2.32,Open
P012,Plant_Kolkata,W105,WH_Bhopal_Zone_1,East,Central,1113.1,23.28,2,1782,0.1783,2.86,Open
P012,Plant_Kolkata,W106,WH_Bhopal_Zone_2,East,Central,1104.5,24.66,3,2485,0.2064,3.64,Open
P012,Plant_Kolkata,W107,WH_Bhopal_Zone_3,East,Central,1107.4,20.05,3,1089,0.2467,1.47,Open
P012,Plant_Kolkata,W108,WH_Bhopal_Zone_4,East,Central,1132.9,23.04,4,5889,0.2065,4.07,Open
P012,Plant_Kolkata,W109,WH_Nagpur_Zone_1,East,Central,967.0,17.25,3,5854,0.1385,4.29,Open
P012,Plant_Kolkata,W110,WH_Nagpur_Zone_2,East,Central,977.2,19.28,3,5620,0.173,2.8,Open
P012,Plant_Kolkata,W111,WH_Nagpur_Zone_3,East,Central,988.6,22.04,3,4794,0.2098,3.37,Open
P012,Plant_Kolkata,W112,WH_Nagpur_Zone_4,East,Central,965.0,16.69,2,3846,0.1441,1.46,Open
P012,Plant_Kolkata,W113,WH_Raipur_Zone_1,East,Central,721.6,16.89,2,3695,0.1568,4.36,Open
P012,Plant_Kolkata,W114,WH_Raipur_Zone_2,East,Central,713.1,19.08,2,1874,0.1403,2.79,Open
P012,Plant_Kolkata,W115,WH_Raipur_Zone_3,East,Central,720.8,18.11,2,1647,0.096,1.96,Open
P012,Plant_Kolkata,W116,WH_Raipur_Zone_4,East,Central,723.7,13.81,2,3894,0.1126,3.25,Open
P012,Plant_Kolkata,W117,WH_Jabalpur_Zone_1,East,Central,851.5,19.96,2,4827,0.1696,1.91,Open
P012,Plant_Kolkata,W118,WH_Jabalpur_Zone_2,East,Central,872.7,18.02,2,905,0.1752,4.99,Open
P012,Plant_Kolkata,W119,WH_Jabalpur_Zone_3,East,Central,880.3,19.97,2,1733,0.1178,3.9,Open
P012,Plant_Kolkata,W120,WH_Jabalpur_Zone_4,East,Central,851.5,13.48,2,1054,0.1465,3.23,Open
P013,Plant_Bhubaneswar,W001,WH_Ahmedabad_Zone_1,East,West,1386.0,29.69,3,2652,0.3197,3.63,Open
P013,Plant_Bhubaneswar,W002,WH_Ahmedabad_Zone_2,East,West,1392.0,26.22,4,1254,0.2077,4.51,Open
P013,Plant_Bhubaneswar,W003,WH_Ahmedabad_Zone_3,East,West,1401.6,22.46,3,4733,0.185,3.35,Open
P013,Plant_Bhubaneswar,W004,WH_Ahmedabad_Zone_4,East,West,1379.3,28.68,3,2437,0.2361,3.11,Open
P013,Plant_Bhubaneswar,W005,WH_Surat_Zone_1,East,West,1366.3,22.98,3,3326,0.2238,3.13,Open
P013,Plant_Bhubaneswar,W006,WH_Surat_Zone_2,East,West,1359.8,32.05,3,4842,0.2924,4.03,Open
P013,Plant_Bhubaneswar,W007,WH_Surat_Zone_3,East,West,1371.0,31.76,3,4023,0.2636,4.14,Open
P013,Plant_Bhubaneswar,W008,WH_Surat_Zone_4,East,West,1349.0,28.91,3,4871,0.1673,1.96,Open
P013,Plant_Bhubaneswar,W009,WH_Rajkot_Zone_1,East,West,1561.8,23.18,5,3016,0.228,1.68,Open
P013,Plant_Bhubaneswar,W010,WH_Rajkot_Zone_2,East,West,1574.6,20.72,4,4373,0.3107,3.4,Open
P013,Plant_Bhubaneswar,W011,WH_Rajkot_Zone_3,East,West,1568.8,25.49,4,930,0.2787,3.24,Open
P013,Plant_Bhubaneswar,W012,WH_Rajkot_Zone_4,East,West,1560.7,33.45,5,2569,0.3187,4.03,Open
P013,Plant_Bhubaneswar,W013,WH_Mumbai_Zone_1,East,West,1344.9,28.77,3,1460,0.2779,4.54,Open
P013,Plant_Bhubaneswar,W014,WH_Mumbai_Zone_2,East,West,1373.2,26.42,3,3574,0.3036,4.29,Open
P013,Plant_Bhubaneswar,W015,WH_Mumbai_Zone_3,East,West,1367.2,23.76,3,1239,0.3046,3.37,Open
P013,Plant_Bhubaneswar,W016,WH_Mumbai_Zone_4,East,West,1345.0,26.57,3,4985,0.2286,1.37,Open
P013,Plant_Bhubaneswar,W017,WH_Pune_Zone_1,East,West,1288.4,23.66,3,2899,0.2118,1.69,Open
P013,Plant_Bhubaneswar,W018,WH_Pune_Zone_2,East,West,1270.3,19.01,3,3274,0.1599,3.78,Open
P013,Plant_Bhubaneswar,W019,WH_Pune_Zone_3,East,West,1264.3,28.66,3,1889,0.1586,1.63,Open
P013,Plant_Bhubaneswar,W020,WH_Pune_Zone_4,East,West,1269.2,21.35,3,4111,0.2465,2.78,Open
P013,Plant_Bhubaneswar,W021,WH_Nashik_Zone_1,East,West,1248.6,22.29,3,1968,0.2788,2.79,Open
P013,Plant_Bhubaneswar,W022,WH_Nashik_Zone_2,East,West,1250.1,28.36,4,2069,0.2088,3.36,Open
P013,Plant_Bhubaneswar,W023,WH_Nashik_Zone_3,East,West,1256.9,22.48,4,1948,0.2772,3.83,Open
P013,Plant_Bhubaneswar,W024,WH_Nashik_Zone_4,East,West,1270.3,24.61,3,5816,0.2349,4.57,Open
P013,Plant_Bhubaneswar,W025,WH_Delhi_Zone_1,East,North,1268.2,25.5,4,2305,0.2322,4.17,Open
P013,Plant_Bhubaneswar,W026,WH_Delhi_Zone_2,East,North,1276.8,20.99,3,2728,0.1644,4.35,Open
P013,Plant_Bhubaneswar,W027,WH_Delhi_Zone_3,East,North,1294.0,20.81,3,3851,0.2235,1.24,Open
P013,Plant_Bhubaneswar,W028,WH_Delhi_Zone_4,East,North,1283.9,27.45,3,2807,0.2707,3.18,Open
P013,Plant_Bhubaneswar,W029,WH_Gurugram_Zone_1,East,North,1279.3,28.32,3,3041,0.1837,3.57,Open
P013,Plant_Bhubaneswar,W030,WH_Gurugram_Zone_2,East,North,1291.6,23.14,3,4208,0.3074,4.23,Open
P013,Plant_Bhubaneswar,W031,WH_Gurugram_Zone_3,East,North,1275.2,20.25,3,1741,0.2771,2.75,Open
P013,Plant_Bhubaneswar,W032,WH_Gurugram_Zone_4,East,North,1280.3,21.45,3,4456,0.1828,1.13,Open
P013,Plant_Bhubaneswar,W033,WH_Noida_Zone_1,East,North,1250.1,26.35,2,4766,0.2127,1.98,Open
P013,Plant_Bhubaneswar,W034,WH_Noida_Zone_2,East,North,1248.1,24.5,3,2668,0.2642,3.32,Open
P013,Plant_Bhubaneswar,W035,WH_Noida_Zone_3,East,North,1254.6,24.99,3,5044,0.2169,2.01,Open
P013,Plant_Bhubaneswar,W036,WH_Noida_Zone_4,East,North,1241.2,27.53,3,2772,0.1767,1.71,Open
P013,Plant_Bhubaneswar,W037,WH_Jaipur_Zone_1,East,North,1252.5,28.87,3,3104,0.1673,2.72,Open
P013,Plant_Bhubaneswar,W038,WH_Jaipur_Zone_2,East,North,1276.8,27.63,2,3839,0.1702,3.89,Open
P013,Plant_Bhubaneswar,W039,WH_Jaipur_Zone_3,East,North,1273.2,23.13,3,3753,0.2733,4.04,Open
P013,Plant_Bhubaneswar,W040,WH_Jaipur_Zone_4,East,North,1260.4,22.9,3,2946,0.1855,3.32,Open
P013,Plant_Bhubaneswar,W041,WH_Chandigarh_Zone_1,East,North,1476.7,29.19,4,3111,0.3329,4.34,Open
P013,Plant_Bhubaneswar,W042,WH_Chandigarh_Zone_2,East,North,1467.2,24.46,4,1193,0.2557,4.1,Open
P013,Plant_Bhubaneswar,W043,WH_Chandigarh_Zone_3,East,North,1473.3,22.64,3,1381,0.2527,2.95,Open
P013,Plant_Bhubaneswar,W044,WH_Chandigarh_Zone_4,East,North,1459.3,22.65,5,5966,0.2437,1.62,Open
P013,Plant_Bhubaneswar,W045,WH_Lucknow_Zone_1,East,North,863.7,17.98,2,2348,0.1427,1.01,Open
P013,Plant_Bhubaneswar,W046,WH_Lucknow_Zone_2,East,North,870.2,17.51,2,4431,0.1919,1.73,Open
P013,Plant_Bhubaneswar,W047,WH_Lucknow_Zone_3,East,North,880.7,18.5,2,884,0.1998,3.2,Open
P013,Plant_Bhubaneswar,W048,WH_Lucknow_Zone_4,East,North,862.7,18.67,2,5587,0.1096,4.62,Open
P013,Plant_Bhubaneswar,W049,WH_Kanpur_Zone_1,East,North,882.1,15.49,2,3012,0.123,2.17,Open
P013,Plant_Bhubaneswar,W050,WH_Kanpur_Zone_2,East,North,888.1,21.33,2,1904,0.1079,4.59,Open
P013,Plant_Bhubaneswar,W051,WH_Kanpur_Zone_3,East,North,901.3,19.34,2,2642,0.2145,3.54,Open
P013,Plant_Bhubaneswar,W052,WH_Kanpur_Zone_4,East,North,876.4,19.0,2,3549,0.1229,2.87,Open
P013,Plant_Bhubaneswar,W053,WH_Ludhiana_Zone_1,East,North,1531.8,22.36,4,3568,0.3401,2.42,Open
P013,Plant_Bhubaneswar,W054,WH_Ludhiana_Zone_2,East,North,1516.6,23.83,5,5741,0.2947,3.12,Open
P013,Plant_Bhubaneswar,W055,WH_Ludhiana_Zone_3,East,North,1542.4,33.05,3,2696,0.2019,1.45,Open
P013,Plant_Bhubaneswar,W056,WH_Ludhiana_Zone_4,East,North,1555.0,21.24,3,864,0.2263,2.5,Open
P013,Plant_Bhubaneswar,W057,WH_Bengaluru_Zone_1,East,South,1195.2,17.73,2,5323,0.2854,3.53,Open
P013,Plant_Bhubaneswar,W058,WH_Bengaluru_Zone_2,East,South,1223.1,21.62,4,5809,0.2629,3.59,Open
P013,Plant_Bhubaneswar,W059,WH_Bengaluru_Zone_3,East,South,1191.7,25.01,4,2213,0.1989,3.96,Open
P013,Plant_Bhubaneswar,W060,WH_Bengaluru_Zone_4,East,South,1202.0,24.38,2,2371,0.2374,4.94,Open
P013,Plant_Bhubaneswar,W061,WH_Chennai_Zone_1,East,South,1003.1,18.89,3,3088,0.1718,2.64,Open
P013,Plant_Bhubaneswar,W062,WH_Chennai_Zone_2,East,South,986.8,24.27,2,5681,0.1694,4.82,Open
P013,Plant_Bhubaneswar,W063,WH_Chennai_Zone_3,East,South,982.2,17.4,3,2746,0.1774,4.83,Open
P013,Plant_Bhubaneswar,W064,WH_Chennai_Zone_4,East,South,1002.1,18.09,3,2365,0.1654,2.85,Open
P013,Plant_Bhubaneswar,W065,WH_Hyderabad_Zone_1,East,South,845.9,14.76,2,1575,0.1999,1.56,Open
P013,Plant_Bhubaneswar,W066,WH_Hyderabad_Zone_2,East,South,861.7,20.2,3,4465,0.1711,1.2,Open
P013,Plant_Bhubaneswar,W067,WH_Hyderabad_Zone_3,East,South,832.2,14.39,2,800,0.1187,3.0,Open
P013,Plant_Bhubaneswar,W068,WH_Hyderabad_Zone_4,East,South,839.6,21.1,2,5056,0.1879,1.27,Open
P013,Plant_Bhubaneswar,W069,WH_Cochin_Zone_1,East,South,1524.7,28.9,3,5034,0.3394,2.01,Open
P013,Plant_Bhubaneswar,W070,WH_Cochin_Zone_2,East,South,1527.8,25.02,3,3751,0.3269,2.73,Open
P013,Plant_Bhubaneswar,W071,WH_Cochin_Zone_3,East,South,1527.7,23.65,4,3712,0.2485,2.13,Open
P013,Plant_Bhubaneswar,W072,WH_Cochin_Zone_4,East,South,1545.0,32.84,4,4345,0.1972,3.86,Open
P013,Plant_Bhubaneswar,W073,WH_Coimbatore_Zone_1,East,South,1391.4,26.08,3,5623,0.2424,1.06,Open
P013,Plant_Bhubaneswar,W074,WH_Coimbatore_Zone_2,East,South,1393.1,30.75,3,5712,0.2781,4.49,Open
P013,Plant_Bhubaneswar,W075,WH_Coimbatore_Zone_3,East,South,1412.0,30.91,3,4673,0.2606,3.13,Open
P013,Plant_Bhubaneswar,W076,WH_Coimbatore_Zone_4,East,South,1403.7,28.22,4,5449,0.205,4.88,Open
P013,Plant_Bhubaneswar,W077,WH_Mysuru_Zone_1,East,South,1329.2,32.02,3,3953,0.188,1.01,Open
P013,Plant_Bhubaneswar,W078,WH_Mysuru_Zone_2,East,South,1325.8,29.98,3,2340,0.183,2.86,Open
P013,Plant_Bhubaneswar,W079,WH_Mysuru_Zone_3,East,South,1334.0,27.45,4,3114,0.2644,1.76,Open
P013,Plant_Bhubaneswar,W080,WH_Mysuru_Zone_4,East,South,1348.9,19.1,3,2567,0.3204,2.22,Open
P013,Plant_Bhubaneswar,W081,WH_Kolkata_Zone_1,East,East,369.2,11.15,1,4168,0.0446,3.03,Open
P013,Plant_Bhubaneswar,W082,WH_Kolkata_Zone_2,East,East,370.8,13.1,1,2443,0.0808,2.2,Open
P013,Plant_Bhubaneswar,W083,WH_Kolkata_Zone_3,East,East,357.8,10.53,1,2426,0.0757,4.96,Open
P013,Plant_Bhubaneswar,W084,WH_Kolkata_Zone_4,East,East,340.0,11.7,1,4203,0.0655,3.82,Open
P013,Plant_Bhubaneswar,W085,WH_Bhubaneswar_Zone_1,East,East,13.6,6.52,1,3994,0.0022,2.09,Open
P013,Plant_Bhubaneswar,W086,WH_Bhubaneswar_Zone_2,East,East,20.0,7.82,1,3759,0.0025,3.28,Open
P013,Plant_Bhubaneswar,W087,WH_Bhubaneswar_Zone_3,East,East,7.8,7.04,1,5697,0.001,3.48,Open
P013,Plant_Bhubaneswar,W088,WH_Bhubaneswar_Zone_4,East,East,19.1,7.39,1,1226,0.0041,1.07,Open
P013,Plant_Bhubaneswar,W089,WH_Ranchi_Zone_1,East,East,332.1,10.13,1,1756,0.0498,1.32,Open
P013,Plant_Bhubaneswar,W090,WH_Ranchi_Zone_2,East,East,351.3,10.77,1,2925,0.0752,1.29,Open
P013,Plant_Bhubaneswar,W091,WH_Ranchi_Zone_3,East,East,340.4,13.61,1,1562,0.0573,1.06,Open
P013,Plant_Bhubaneswar,W092,WH_Ranchi_Zone_4,East,East,340.1,10.52,1,3555,0.0798,2.33,Open
P013,Plant_Bhubaneswar,W093,WH_Guwahati_Zone_1,East,East,908.4,19.72,2,4556,0.1368,1.36,Open
P013,Plant_Bhubaneswar,W094,WH_Guwahati_Zone_2,East,East,884.0,16.87,3,2092,0.1703,3.72,Open
P013,Plant_Bhubaneswar,W095,WH_Guwahati_Zone_3,East,East,886.9,20.25,3,1500,0.212,2.21,Open
P013,Plant_Bhubaneswar,W096,WH_Guwahati_Zone_4,East,East,886.7,20.93,2,1349,0.1329,3.71,Open
P013,Plant_Bhubaneswar,W097,WH_Patna_Zone_1,East,East,616.6,18.29,2,2245,0.0836,4.87,Open
P013,Plant_Bhubaneswar,W098,WH_Patna_Zone_2,East,East,607.5,15.99,2,2604,0.1124,2.55,Open
P013,Plant_Bhubaneswar,W099,WH_Patna_Zone_3,East,East,574.2,13.75,1,4130,0.0739,3.54,Open
P013,Plant_Bhubaneswar,W100,WH_Patna_Zone_4,East,East,615.0,16.78,2,5054,0.1024,2.7,Open
P013,Plant_Bhubaneswar,W101,WH_Indore_Zone_1,East,Central,1079.8,18.21,3,1627,0.2137,2.87,Open
P013,Plant_Bhubaneswar,W102,WH_Indore_Zone_2,East,Central,1059.1,21.35,3,4784,0.2409,4.46,Open
P013,Plant_Bhubaneswar,W103,WH_Indore_Zone_3,East,Central,1066.3,24.24,3,2704,0.211,1.33,Open
P013,Plant_Bhubaneswar,W104,WH_Indore_Zone_4,East,Central,1050.0,18.31,2,4531,0.2171,2.68,Open
P013,Plant_Bhubaneswar,W105,WH_Bhopal_Zone_1,East,Central,912.2,16.14,3,1522,0.1631,1.12,Open
P013,Plant_Bhubaneswar,W106,WH_Bhopal_Zone_2,East,Central,912.0,16.47,2,3580,0.1406,3.86,Open
P013,Plant_Bhubaneswar,W107,WH_Bhopal_Zone_3,East,Central,912.3,19.49,3,2924,0.1545,1.66,Open
P013,Plant_Bhubaneswar,W108,WH_Bhopal_Zone_4,East,Central,942.7,18.46,3,2839,0.12,4.77,Open
P013,Plant_Bhubaneswar,W109,WH_Nagpur_Zone_1,East,Central,709.6,19.96,2,3218,0.1464,4.5,Open
P013,Plant_Bhubaneswar,W110,WH_Nagpur_Zone_2,East,Central,713.9,17.39,2,828,0.1132,1.41,Open
P013,Plant_Bhubaneswar,W111,WH_Nagpur_Zone_3,East,Central,720.6,14.25,2,5419,0.1488,1.6,Open
P013,Plant_Bhubaneswar,W112,WH_Nagpur_Zone_4,East,Central,697.3,18.2,2,3246,0.1013,3.09,Open
P013,Plant_Bhubaneswar,W113,WH_Raipur_Zone_1,East,Central,463.8,14.16,1,4498,0.0683,4.95,Open
P013,Plant_Bhubaneswar,W114,WH_Raipur_Zone_2,East,Central,442.7,12.21,2,1369,0.0682,3.93,Open
P013,Plant_Bhubaneswar,W115,WH_Raipur_Zone_3,East,Central,452.4,10.33,1,849,0.0801,1.2,Open
P013,Plant_Bhubaneswar,W116,WH_Raipur_Zone_4,East,Central,462.8,13.21,1,3068,0.0623,1.45,Open
P013,Plant_Bhubaneswar,W117,WH_Jabalpur_Zone_1,East,Central,680.3,14.16,2,868,0.1554,4.63,Open
P013,Plant_Bhubaneswar,W118,WH_Jabalpur_Zone_2,East,Central,701.2,18.58,2,2145,0.1025,2.57,Open
P013,Plant_Bhubaneswar,W119,WH_Jabalpur_Zone_3,East,Central,704.8,18.13,2,1326,0.1344,4.69,Open
P013,Plant_Bhubaneswar,W120,WH_Jabalpur_Zone_4,East,Central,681.0,17.99,2,3725,0.102,1.37,Open
P014,Plant_Indore,W001,WH_Ahmedabad_Zone_1,Central,West,321.6,9.6,1,5587,0.0695,3.91,Open
P014,Plant_Indore,W002,WH_Ahmedabad_Zone_2,Central,West,326.9,10.55,1,5664,0.0451,3.48,Open
P014,Plant_Indore,W003,WH_Ahmedabad_Zone_3,Central,West,336.5,9.81,1,5024,0.0529,1.65,Open
P014,Plant_Indore,W004,WH_Ahmedabad_Zone_4,Central,West,317.3,10.34,1,1297,0.0456,3.93,Open
P014,Plant_Indore,W005,WH_Surat_Zone_1,Central,West,378.3,9.49,1,2486,0.0568,3.17,Open
P014,Plant_Indore,W006,WH_Surat_Zone_2,Central,West,371.2,12.1,1,4236,0.0523,4.17,Open
P014,Plant_Indore,W007,WH_Surat_Zone_3,Central,West,372.3,12.56,1,2195,0.0641,3.23,Open
P014,Plant_Indore,W008,WH_Surat_Zone_4,Central,West,346.6,7.05,1,4997,0.0461,2.89,Open
P014,Plant_Indore,W009,WH_Rajkot_Zone_1,Central,West,509.7,11.98,2,3139,0.0721,4.93,Open
P014,Plant_Indore,W010,WH_Rajkot_Zone_2,Central,West,524.2,11.23,2,909,0.1014,4.73,Open
P014,Plant_Indore,W011,WH_Rajkot_Zone_3,Central,West,518.9,9.34,2,3468,0.0671,3.5,Open
P014,Plant_Indore,W012,WH_Rajkot_Zone_4,Central,West,511.3,10.78,1,2332,0.078,4.42,Open
P014,Plant_Indore,W013,WH_Mumbai_Zone_1,Central,West,493.4,11.04,2,1696,0.0683,2.91,Open
P014,Plant_Indore,W014,WH_Mumbai_Zone_2,Central,West,507.3,12.72,2,2954,0.0812,1.83,Open
P014,Plant_Indore,W015,WH_Mumbai_Zone_3,Central,West,500.6,12.97,2,3991,0.1185,4.12,Open
P014,Plant_Indore,W016,WH_Mumbai_Zone_4,Central,West,489.4,9.7,1,2878,0.0978,3.85,Open
P014,Plant_Indore,W017,WH_Pune_Zone_1,Central,West,529.1,12.85,2,4320,0.1211,3.5,Open
P014,Plant_Indore,W018,WH_Pune_Zone_2,Central,West,521.8,11.07,1,3560,0.0697,1.34,Open
P014,Plant_Indore,W019,WH_Pune_Zone_3,Central,West,518.4,12.33,1,4881,0.0726,4.91,Open
P014,Plant_Indore,W020,WH_Pune_Zone_4,Central,West,506.7,11.2,1,3241,0.0814,1.79,Open
P014,Plant_Indore,W021,WH_Nashik_Zone_1,Central,West,361.6,11.95,1,2456,0.0686,3.68,Open
P014,Plant_Indore,W022,WH_Nashik_Zone_2,Central,West,376.3,8.85,1,3931,0.0621,3.13,Open
P014,Plant_Indore,W023,WH_Nashik_Zone_3,Central,West,360.5,11.54,1,843,0.0588,2.76,Open
P014,Plant_Indore,W024,WH_Nashik_Zone_4,Central,West,368.7,10.67,1,3582,0.0687,1.3,Open
P014,Plant_Indore,W025,WH_Delhi_Zone_1,Central,North,674.7,13.14,2,1285,0.1038,3.69,Open
P014,Plant_Indore,W026,WH_Delhi_Zone_2,Central,North,659.5,10.48,2,2459,0.1247,1.76,Open
P014,Plant_Indore,W027,WH_Delhi_Zone_3,Central,North,685.6,13.97,2,5030,0.1404,4.89,Open
P014,Plant_Indore,W028,WH_Delhi_Zone_4,Central,North,675.7,17.79,2,5299,0.086,1.95,Open
P014,Plant_Indore,W029,WH_Gurugram_Zone_1,Central,North,648.4,13.65,2,5115,0.1271,3.88,Open
P014,Plant_Indore,W030,WH_Gurugram_Zone_2,Central,North,663.6,10.84,2,5618,0.1204,1.37,Open
P014,Plant_Indore,W031,WH_Gurugram_Zone_3,Central,North,667.9,17.59,2,4974,0.105,4.11,Open
P014,Plant_Indore,W032,WH_Gurugram_Zone_4,Central,North,667.1,13.32,2,4873,0.1495,2.47,Open
P014,Plant_Indore,W033,WH_Noida_Zone_1,Central,North,653.6,9.95,2,3097,0.097,4.51,Open
P014,Plant_Indore,W034,WH_Noida_Zone_2,Central,North,651.7,16.93,2,3426,0.136,1.72,Open
P014,Plant_Indore,W035,WH_Noida_Zone_3,Central,North,672.1,17.74,2,3039,0.1261,4.25,Open
P014,Plant_Indore,W036,WH_Noida_Zone_4,Central,North,654.8,15.64,2,1905,0.0944,1.74,Open
P014,Plant_Indore,W037,WH_Jaipur_Zone_1,Central,North,472.1,9.91,2,3202,0.0871,2.78,Open
P014,Plant_Indore,W038,WH_Jaipur_Zone_2,Central,North,482.8,11.85,1,1191,0.07,4.65,Open
P014,Plant_Indore,W039,WH_Jaipur_Zone_3,Central,North,473.1,9.05,2,1287,0.1135,3.32,Open
P014,Plant_Indore,W040,WH_Jaipur_Zone_4,Central,North,483.3,8.9,1,2617,0.0747,1.78,Open
P014,Plant_Indore,W041,WH_Chandigarh_Zone_1,Central,North,918.4,21.72,2,827,0.1661,2.07,Open
P014,Plant_Indore,W042,WH_Chandigarh_Zone_2,Central,North,881.2,18.37,3,2126,0.1921,3.61,Open
P014,Plant_Indore,W043,WH_Chandigarh_Zone_3,Central,North,912.9,19.69,2,1198,0.1421,4.29,Open
P014,Plant_Indore,W044,WH_Chandigarh_Zone_4,Central,North,879.9,16.53,3,5229,0.2086,4.45,Open
P014,Plant_Indore,W045,WH_Lucknow_Zone_1,Central,North,684.7,16.82,2,3810,0.1111,2.71,Open
P014,Plant_Indore,W046,WH_Lucknow_Zone_2,Central,North,685.1,15.97,2,2882,0.1482,4.79,Open
P014,Plant_Indore,W047,WH_Lucknow_Zone_3,Central,North,666.9,10.83,2,2985,0.1218,2.32,Open
P014,Plant_Indore,W048,WH_Lucknow_Zone_4,Central,North,677.6,13.7,2,3425,0.1554,3.01,Open
P014,Plant_Indore,W049,WH_Kanpur_Zone_1,Central,North,613.9,13.44,1,4916,0.1229,1.73,Open
